project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,age,sex,animal_recognizable,individual_id,number_of_objects,individual_animal_notes,highlighted,markings,cv_confidence,license
2003441,f3ec327e-4efe-4cb7-800f-44b36980599d,f255b622-5744-48ba-94d3-a1bdb58d95c2,PRY-001-D0002-I000043,https://app.wildlifeinsights.org/download/2001175/data-files/f255b622-5744-48ba-94d3-a1bdb58d95c2,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2012-07-22 00:11:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,3ea81455-6570-4f52-8864-91e1a3c5067f,PRY-001-D0016-I000389,https://app.wildlifeinsights.org/download/2001175/data-files/3ea81455-6570-4f52-8864-91e1a3c5067f,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2013-05-03 20:43:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,d6fe6843-a627-4cdc-a2e4-e97a2f59d921,PRY-001-D0016-I000393,https://app.wildlifeinsights.org/download/2001175/data-files/d6fe6843-a627-4cdc-a2e4-e97a2f59d921,,Laura Villalba - Batch Upload,1d3bbcaa-f81a-41d9-8904-5cc8a505af32,Mammalia,Carnivora,Procyonidae,Nasua,nasua,South American Coati,,2013-05-11 13:56:00,Unknown,Unknown,true,,2,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,d0869567-7e92-40d5-9ceb-f22f31626b64,PRY-001-D0016-I000378,https://app.wildlifeinsights.org/download/2001175/data-files/d0869567-7e92-40d5-9ceb-f22f31626b64,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2013-04-22 21:27:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,805c82b0-1e94-4565-baa9-3c7fc8e7bfda,PRY-001-D0016-I000368,https://app.wildlifeinsights.org/download/2001175/data-files/805c82b0-1e94-4565-baa9-3c7fc8e7bfda,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2013-04-16 19:04:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,c13f04c1-af12-4154-889a-010a7bf5d509,PRY-001-D0016-I000396,https://app.wildlifeinsights.org/download/2001175/data-files/c13f04c1-af12-4154-889a-010a7bf5d509,,Laura Villalba - Batch Upload,5acf63fb-339d-42b1-af7e-95f6151ae5fb,Mammalia,Cetartiodactyla,Tayassuidae,Pecari,tajacu,Collared Peccary,,2013-01-02 17:09:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,c8f553c6-5879-42e8-953a-c425adb013f5,PRY-001-D0016-I000395,https://app.wildlifeinsights.org/download/2001175/data-files/c8f553c6-5879-42e8-953a-c425adb013f5,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2013-05-23 01:01:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,f584637a-c0a3-463e-b9ff-acfe0e6f9cd0,PRY-001-D0016-I000400,https://app.wildlifeinsights.org/download/2001175/data-files/f584637a-c0a3-463e-b9ff-acfe0e6f9cd0,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2013-01-05 17:00:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,e269488b-63d2-48b6-a414-c6218fae3df9,2072ceba-2427-40d0-af0f-004f2e6a1fb4,PRY-001-D0016-I000391,https://app.wildlifeinsights.org/download/2001175/data-files/2072ceba-2427-40d0-af0f-004f2e6a1fb4,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-05-10 06:50:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,985f3000-adde-476e-b719-c749a0058226,PRY-001-D0026-I000547,https://app.wildlifeinsights.org/download/2001175/data-files/985f3000-adde-476e-b719-c749a0058226,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2013-06-21 18:38:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,a15eff1c-1a46-4ed4-a2b5-fa3817b913a5,PRY-001-D0026-I000598,https://app.wildlifeinsights.org/download/2001175/data-files/a15eff1c-1a46-4ed4-a2b5-fa3817b913a5,,Laura Villalba - Batch Upload,1f689929-883d-4dae-958c-3d57ab5b6c16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown species,,2013-07-23 08:15:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,41458895-4f25-45f2-ba15-fcfeb3199640,PRY-001-D0026-I000520,https://app.wildlifeinsights.org/download/2001175/data-files/41458895-4f25-45f2-ba15-fcfeb3199640,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-06-04 10:33:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,32ed0cd5-5b2f-4607-88bd-1f83b84f99ad,PRY-001-D0026-I000585,https://app.wildlifeinsights.org/download/2001175/data-files/32ed0cd5-5b2f-4607-88bd-1f83b84f99ad,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-07-16 17:33:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,3aa7ff67-ad56-4257-9796-c7c1e8ba2688,PRY-001-D0026-I000560,https://app.wildlifeinsights.org/download/2001175/data-files/3aa7ff67-ad56-4257-9796-c7c1e8ba2688,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2013-06-28 21:03:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,71a208e9-a572-4273-8d80-c6e475abcc8d,PRY-001-D0026-I000563,https://app.wildlifeinsights.org/download/2001175/data-files/71a208e9-a572-4273-8d80-c6e475abcc8d,,Laura Villalba - Batch Upload,9b7fea59-cfa3-499c-a420-bcf36277dcd8,Mammalia,Carnivora,Felidae,Panthera,onca,Jaguar,,2013-06-29 18:16:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,dc360af5-08e3-441f-b702-ac0b515e254a,PRY-001-D0026-I000541,https://app.wildlifeinsights.org/download/2001175/data-files/dc360af5-08e3-441f-b702-ac0b515e254a,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2013-06-18 23:16:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,c0a1537d-6a91-4bd3-9b97-cb8c7635c774,PRY-001-D0026-I000592,https://app.wildlifeinsights.org/download/2001175/data-files/c0a1537d-6a91-4bd3-9b97-cb8c7635c774,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2013-07-20 04:03:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,69295ac2-b072-4cb2-9840-417c3da7a891,PRY-001-D0026-I000588,https://app.wildlifeinsights.org/download/2001175/data-files/69295ac2-b072-4cb2-9840-417c3da7a891,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2013-07-17 19:41:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,d986bed1-0849-4fd8-8995-f45519ce62d8,PRY-001-D0026-I000564,https://app.wildlifeinsights.org/download/2001175/data-files/d986bed1-0849-4fd8-8995-f45519ce62d8,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2013-06-30 07:12:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,7bc89b8e-0fb3-4da6-83e3-b6f6417bcaaf,PRY-001-D0026-I000527,https://app.wildlifeinsights.org/download/2001175/data-files/7bc89b8e-0fb3-4da6-83e3-b6f6417bcaaf,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2013-06-06 04:24:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,ba99454a-db72-4f9b-b6f6-6c88cecb9f4a,PRY-001-D0026-I000554,https://app.wildlifeinsights.org/download/2001175/data-files/ba99454a-db72-4f9b-b6f6-6c88cecb9f4a,,Laura Villalba - Batch Upload,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,,2013-06-24 12:34:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,4e8aa884-2025-4472-b642-85e43a18c69c,PRY-001-D0026-I000565,https://app.wildlifeinsights.org/download/2001175/data-files/4e8aa884-2025-4472-b642-85e43a18c69c,,Laura Villalba - Batch Upload,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,,2013-06-30 08:13:00,Unknown,Unknown,true,,2,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,be72e703-4377-4089-9fb6-d07a5e40ec77,PRY-001-D0026-I000539,https://app.wildlifeinsights.org/download/2001175/data-files/be72e703-4377-4089-9fb6-d07a5e40ec77,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-06-09 09:32:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,9d62a530-3264-4b11-b4a3-19ec136a6e69,PRY-001-D0026-I000580,https://app.wildlifeinsights.org/download/2001175/data-files/9d62a530-3264-4b11-b4a3-19ec136a6e69,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-07-12 17:14:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,6ed29538-4a00-4895-a1e8-cd35f4b47f38,PRY-001-D0026-I000589,https://app.wildlifeinsights.org/download/2001175/data-files/6ed29538-4a00-4895-a1e8-cd35f4b47f38,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2013-07-18 17:20:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,7e18c945-bde1-4a49-b5c6-780374aa71c1,a05a4cfd-2e9e-4f6d-b261-a13d93472fd2,PRY-001-D0026-I000548,https://app.wildlifeinsights.org/download/2001175/data-files/a05a4cfd-2e9e-4f6d-b261-a13d93472fd2,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2013-06-21 19:09:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,bd5c8475-4241-46ad-bd90-31b2c6e19159,bc1e7c34-101b-4728-8074-47fb38ad61f6,PRY-001-D0027-I000611,https://app.wildlifeinsights.org/download/2001175/data-files/bc1e7c34-101b-4728-8074-47fb38ad61f6,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2013-01-04 12:45:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,bd5c8475-4241-46ad-bd90-31b2c6e19159,35c1125c-0e63-406f-b1bf-ff1edceb2b3a,PRY-001-D0027-I000620,https://app.wildlifeinsights.org/download/2001175/data-files/35c1125c-0e63-406f-b1bf-ff1edceb2b3a,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2013-01-26 13:21:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,36a4e056-28a5-467e-a428-eb6f65dbd8d8,PRY-001-D0008-I000219,https://app.wildlifeinsights.org/download/2001175/data-files/36a4e056-28a5-467e-a428-eb6f65dbd8d8,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-08-14 05:48:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,c5f75630-be27-4758-9d83-bf01298fab10,PRY-001-D0008-I000220,https://app.wildlifeinsights.org/download/2001175/data-files/c5f75630-be27-4758-9d83-bf01298fab10,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-08-15 06:26:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,ad22cfc8-8739-4038-8d36-b0a3f46d2b0f,PRY-001-D0008-I000228,https://app.wildlifeinsights.org/download/2001175/data-files/ad22cfc8-8739-4038-8d36-b0a3f46d2b0f,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-08-25 18:53:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,2904ff9d-8e6c-4e7f-95fa-11af00e73639,PRY-001-D0008-I000208,https://app.wildlifeinsights.org/download/2001175/data-files/2904ff9d-8e6c-4e7f-95fa-11af00e73639,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-07-29 04:00:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,3372bd65-08ac-4e74-bb1e-eaa1a7265a93,PRY-001-D0008-I000206,https://app.wildlifeinsights.org/download/2001175/data-files/3372bd65-08ac-4e74-bb1e-eaa1a7265a93,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-07-27 19:22:00,Unknown,Unknown,true,,2,,false,,,CC-BY
2003441,a4151bf4-6665-4c3b-8680-e2659102cf63,253dac08-5a50-410e-8d99-d428b3dcfec7,PRY-001-D0008-I000214,https://app.wildlifeinsights.org/download/2001175/data-files/253dac08-5a50-410e-8d99-d428b3dcfec7,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-08-05 00:05:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,0e8a171e-e05f-474e-af89-eabef59635f8,PRY-001-D0004-I000100,https://app.wildlifeinsights.org/download/2001175/data-files/0e8a171e-e05f-474e-af89-eabef59635f8,,Laura Villaba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-07-07 06:47:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,8ec34f2e-bcd6-48f8-85db-8a18b6556eac,PRY-001-D0004-I000102,https://app.wildlifeinsights.org/download/2001175/data-files/8ec34f2e-bcd6-48f8-85db-8a18b6556eac,,Laura Villaba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2012-07-07 20:21:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,beb9b52c-cd8c-4826-8f44-3603d1e15586,PRY-001-D0004-I000097,https://app.wildlifeinsights.org/download/2001175/data-files/beb9b52c-cd8c-4826-8f44-3603d1e15586,,Laura Villaba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-07-04 19:36:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,f57a8e51-a575-41c7-8529-99af554705f9,PRY-001-D0004-I000118,https://app.wildlifeinsights.org/download/2001175/data-files/f57a8e51-a575-41c7-8529-99af554705f9,,Laura Villaba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2012-07-23 04:56:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,f5b597ff-783a-480e-b513-07d567eff520,PRY-001-D0004-I000084,https://app.wildlifeinsights.org/download/2001175/data-files/f5b597ff-783a-480e-b513-07d567eff520,,Laura Villaba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-06-22 22:34:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,805f739f-3407-4581-bfce-ab05393b3b14,PRY-001-D0004-I000103,https://app.wildlifeinsights.org/download/2001175/data-files/805f739f-3407-4581-bfce-ab05393b3b14,,Laura Villaba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-07-10 09:37:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,c344d2ea-d534-4138-bb86-17b21d89f434,PRY-001-D0004-I000108,https://app.wildlifeinsights.org/download/2001175/data-files/c344d2ea-d534-4138-bb86-17b21d89f434,,Laura Villaba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2012-07-16 06:54:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,abd5a952-d10c-472a-b55b-331ada12a45b,9d85952f-5a3c-484f-86e7-bc116da426b4,PRY-001-D0004-I000112,https://app.wildlifeinsights.org/download/2001175/data-files/9d85952f-5a3c-484f-86e7-bc116da426b4,,Laura Villaba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-07-18 20:43:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,ac96b0f3-7df8-4a48-8f6c-110adb4e85b4,PRY-001-D0001-I000024,https://app.wildlifeinsights.org/download/2001175/data-files/ac96b0f3-7df8-4a48-8f6c-110adb4e85b4,,Laura Villalba - Batch Upload,5acf63fb-339d-42b1-af7e-95f6151ae5fb,Mammalia,Cetartiodactyla,Tayassuidae,Pecari,tajacu,Collared Peccary,,2012-07-18 10:55:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,dffdb66f-85c5-4dac-b41a-218cd117cc8d,PRY-001-D0001-I000002,https://app.wildlifeinsights.org/download/2001175/data-files/dffdb66f-85c5-4dac-b41a-218cd117cc8d,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2012-06-17 19:09:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,84c95235-051b-466f-9dd9-bee45e9b4752,PRY-001-D0001-I000292,https://app.wildlifeinsights.org/download/2001175/data-files/84c95235-051b-466f-9dd9-bee45e9b4752,,Laura Villalba - Batch Upload,014560f7-97dd-48a9-8e3d-fecaf51a4910,Mammalia,Cetartiodactyla,Cervidae,Mazama,,Mazama Species,,2012-10-09 06:34:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,5aac5a4e-1161-4c80-aba8-9c47f3449cac,PRY-001-D0001-I000018,https://app.wildlifeinsights.org/download/2001175/data-files/5aac5a4e-1161-4c80-aba8-9c47f3449cac,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-07-07 09:02:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,6a95a68b-2706-4723-830f-704f9d61be7d,PRY-001-D0001-I000023,https://app.wildlifeinsights.org/download/2001175/data-files/6a95a68b-2706-4723-830f-704f9d61be7d,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2012-07-14 02:21:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,b7f9dc60-5943-4b8b-bfe0-83ee6b7938b6,PRY-001-D0001-I000020,https://app.wildlifeinsights.org/download/2001175/data-files/b7f9dc60-5943-4b8b-bfe0-83ee6b7938b6,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-07-08 17:46:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,06b332a5-c69d-413d-8be8-4d5cd4d335fc,PRY-001-D0001-I000130,https://app.wildlifeinsights.org/download/2001175/data-files/06b332a5-c69d-413d-8be8-4d5cd4d335fc,,Laura Villalba - Batch Upload,39e5ea73-38f1-454a-8054-7c67f20fbced,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,Lowland Tapir,,2012-08-03 18:38:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,e4270052-9f95-4698-a158-1120b52b4fb2,PRY-001-D0001-I000284,https://app.wildlifeinsights.org/download/2001175/data-files/e4270052-9f95-4698-a158-1120b52b4fb2,,Laura Villalba - Batch Upload,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating Fox,,2012-09-23 05:41:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,3d6308da-46af-4003-bbb6-b594d82fde6a,PRY-001-D0001-I000121,https://app.wildlifeinsights.org/download/2001175/data-files/3d6308da-46af-4003-bbb6-b594d82fde6a,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2012-07-27 10:49:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,ce572302-c3f9-474b-adbf-9701087c1ea0,PRY-001-D0001-I000026,https://app.wildlifeinsights.org/download/2001175/data-files/ce572302-c3f9-474b-adbf-9701087c1ea0,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2012-07-20 02:04:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,3b5286e0-dd99-43e6-8e4a-fdebacd194de,PRY-001-D0001-I000297,https://app.wildlifeinsights.org/download/2001175/data-files/3b5286e0-dd99-43e6-8e4a-fdebacd194de,,Laura Villalba - Batch Upload,9c564562-9429-405c-8529-04cff7752282,Mammalia,Carnivora,Felidae,Puma,concolor,Puma,,2012-10-19 01:04:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,ed17f262-c22a-41d3-ada7-5cf9b993c991,PRY-001-D0001-I000001,https://app.wildlifeinsights.org/download/2001175/data-files/ed17f262-c22a-41d3-ada7-5cf9b993c991,,Laura Villalba - Batch Upload,22976d14-d424-4f18-a67a-d8e1689cefcc,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,,2012-06-16 05:57:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,1be394bd-3e4d-4f5b-aac3-d10bb28b90be,PRY-001-D0001-I000004,https://app.wildlifeinsights.org/download/2001175/data-files/1be394bd-3e4d-4f5b-aac3-d10bb28b90be,,Laura Villalba - Batch Upload,32c0147f-1967-4644-b107-8133ae1f020a,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Spotted Paca,,2012-06-21 09:58:00,Unknown,Unknown,true,,1,,false,,,CC-BY
2003441,5ac317f5-27c5-40c1-a20a-5d61e5e3223d,0d9551c2-2ec7-46f7-a90d-0359717bbad4,PRY-001-D0001-I000010,https://app.wildlifeinsights.org/download/2001175/data-files/0d9551c2-2ec7-46f7-a90d-0359717bbad4,,Laura Villalba - Batch Upload,4834ffc5-1556-4ed5-8134-8f1fc5308252,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Tapeti,,2012-06-30 01:27:00,Unknown,Unknown,true,,1,,false,,,CC-BY
